Client_ID,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Avg_Utilization_Ratio
716567433,Existing Customer,41,F,Graduate,Married,$40K - $60K,36,3179,4337,0.387
713057658,Existing Customer,48,F,Unknown,Divorced,Less than $40K,36,3968,4128,0.236
718191483,Existing Customer,45,M,Graduate,Divorced,$60K - $80K,35,5065,3555,0.269
811527933,Attrited Customer,65,F,College,Single,Less than $40K,56,10885,2291,0.162
778617708,Attrited Customer,46,M,College,Married,$80K - $120K,26,1438.3,2299,0.601
785055108,Existing Customer,52,M,Graduate,Single,$60K - $80K,46,10817,3889,0.106
822961533,Existing Customer,65,F,College,Divorced,Unknown,56,13666,3998,0
709124883,Existing Customer,49,M,College,Married,$80K - $120K,37,2149,5228,0.836
772574283,Attrited Customer,50,F,Graduate,Married,$40K - $60K,40,7191,1654,0
761240358,Existing Customer,52,F,Unknown,Single,Less than $40K,45,2155,4295,0.566
708469533,Existing Customer,42,F,Unknown,Married,Unknown,34,5395,3523,0.267
769927533,Existing Customer,50,F,High School,Married,Less than $40K,44,3222,4613,0.441
718545033,Existing Customer,27,F,Graduate,Married,Less than $40K,17,2042,5146,0.767
714972558,Attrited Customer,37,F,Graduate,Single,Less than $40K,36,1610,2729,0
772204758,Existing Customer,42,F,Post-Graduate,Unknown,Less than $40K,31,3809,2306,0.306
709039533,Existing Customer,43,F,Unknown,Unknown,Less than $40K,24,5544,3829,0.198
716492583,Existing Customer,37,F,Uneducated,Single,Less than $40K,28,2388,4539,0.715
766381908,Existing Customer,49,F,High School,Married,Less than $40K,42,2473,4597,0.511
719109783,Existing Customer,42,M,Uneducated,Married,$40K - $60K,32,13103,4323,0.138
796236258,Existing Customer,48,F,High School,Single,$40K - $60K,42,2465,4030,0.458
709700058,Existing Customer,52,F,Graduate,Single,$40K - $60K,33,6081,4451,0.163
716905158,Existing Customer,45,M,Unknown,Single,$60K - $80K,30,21815,3904,0
718851783,Existing Customer,49,M,High School,Married,$80K - $120K,37,34516,3924,0.069
709709283,Attrited Customer,38,M,College,Single,$40K - $60K,19,3458,2256,0.093
711993258,Existing Customer,50,F,High School,Single,$40K - $60K,39,8264,4240,0.249
780105483,Attrited Customer,65,F,Uneducated,Single,Less than $40K,50,1697,2799,0.222
718350033,Existing Customer,50,M,College,Single,$40K - $60K,36,3069,2909,0.613
715294083,Attrited Customer,46,M,College,Single,$80K - $120K,38,10309,1760,0
710905908,Existing Customer,43,M,High School,Single,$60K - $80K,36,4983,1939,0.272
721387008,Existing Customer,42,M,Graduate,Married,$120K +,24,3103,4792,0.575
715411608,Existing Customer,45,F,High School,Single,$40K - $60K,36,1663,2978,0.669
710598408,Existing Customer,55,F,Graduate,Single,Less than $40K,36,2695,4557,0
718521258,Existing Customer,50,F,Post-Graduate,Married,Unknown,41,18178,3445,0
713138433,Existing Customer,50,M,Graduate,Single,$60K - $80K,42,14782,3206,0.069
718819158,Existing Customer,54,F,Uneducated,Single,$40K - $60K,41,2488,4361,0.883
718871358,Existing Customer,45,F,Graduate,Single,Unknown,36,1785,4964,0
720186258,Existing Customer,45,F,High School,Divorced,$40K - $60K,31,4701,4136,0.249
710197308,Existing Customer,39,F,Graduate,Married,Less than $40K,28,1438.3,4089,0
817086783,Existing Customer,45,F,High School,Married,Less than $40K,27,2826,2005,0.765
749211483,Existing Customer,52,F,College,Married,$40K - $60K,45,4597,4932,0.414
789749433,Existing Customer,33,F,Graduate,Married,Less than $40K,21,2591,4730,0.903
715082133,Existing Customer,40,M,Graduate,Married,$40K - $60K,36,2494,3407,0.598
714946908,Existing Customer,61,M,Uneducated,Single,$40K - $60K,36,5039,3300,0.268
716711433,Attrited Customer,48,M,High School,Married,$40K - $60K,39,7897,2270,0.02
712429458,Existing Customer,50,M,Graduate,Unknown,$60K - $80K,38,4772,4054,0.371
708406083,Existing Customer,35,F,Unknown,Married,Less than $40K,24,3436,5211,0.726
720029508,Existing Customer,50,F,Graduate,Single,$40K - $60K,37,12064,4100,0.109
709227033,Existing Customer,53,M,Graduate,Single,$80K - $120K,46,9065,4030,0.171
720846558,Existing Customer,49,M,Unknown,Single,$80K - $120K,36,34516,2512,0
716475183,Existing Customer,45,M,Graduate,Unknown,$60K - $80K,35,10290,4326,0.073
714296358,Existing Customer,52,F,College,Unknown,Less than $40K,44,3433,4831,0.724
719998233,Existing Customer,40,M,Unknown,Married,$120K +,30,34516,2922,0.028
719217483,Existing Customer,45,F,Doctorate,Married,Less than $40K,36,3240,4200,0.548
720479058,Existing Customer,50,F,Post-Graduate,Single,Less than $40K,39,1438.3,4379,0.592
779192283,Existing Customer,51,F,Unknown,Married,Less than $40K,39,6462,4156,0.39
716385033,Existing Customer,60,F,Graduate,Single,Unknown,36,4408,4157,0.272
711588708,Attrited Customer,50,F,Uneducated,Married,$40K - $60K,36,1438.3,1863,0.318
714492783,Attrited Customer,46,F,Uneducated,Married,Less than $40K,36,1438.3,1517,0
709192233,Attrited Customer,50,F,Unknown,Married,Unknown,39,1773,1764,0
797998158,Existing Customer,52,M,Uneducated,Single,$80K - $120K,46,4555,3646,0
714021183,Existing Customer,54,M,Graduate,Single,$80K - $120K,36,30666,3709,0.034
780710433,Existing Customer,53,M,College,Single,$80K - $120K,42,1575,4241,0
780068283,Existing Customer,53,M,Graduate,Single,$120K +,38,1891,3822,0.488
719930658,Existing Customer,40,M,Uneducated,Married,$120K +,24,16634,3455,0.117
755593983,Existing Customer,50,F,Graduate,Married,Unknown,43,7985,3873,0
770938533,Existing Customer,45,M,College,Unknown,$120K +,32,3304,3914,0.415
714121083,Existing Customer,40,F,Graduate,Married,$40K - $60K,20,6247,5158,0.241
779210283,Existing Customer,36,M,Uneducated,Married,$40K - $60K,25,3645,4142,0.691
709739283,Existing Customer,62,M,High School,Single,Unknown,36,21329,4206,0.099
716230158,Existing Customer,35,F,Graduate,Married,$40K - $60K,36,7234,4272,0.276
708724908,Existing Customer,47,F,High School,Single,Less than $40K,35,2262,4113,0
789025083,Existing Customer,40,M,Unknown,Unknown,Less than $40K,27,1438.3,4655,0.598
713804058,Existing Customer,45,F,College,Married,Less than $40K,36,4187,4647,0.525
718791708,Attrited Customer,48,M,High School,Married,$80K - $120K,32,16362,2228,0.139
785529708,Existing Customer,59,M,Graduate,Single,$120K +,53,34516,4333,0
794528283,Existing Customer,44,M,College,Married,$60K - $80K,28,2748,3383,0.32
794856033,Existing Customer,38,M,Post-Graduate,Married,$80K - $120K,32,5242,4306,0.09
712939533,Existing Customer,43,M,Graduate,Married,$60K - $80K,35,21585,3789,0.046
708178608,Existing Customer,31,F,Graduate,Married,Unknown,36,2488,4226,0
716556258,Existing Customer,50,F,Doctorate,Single,Less than $40K,39,9966,4401,0
708404883,Existing Customer,45,F,High School,Single,Unknown,37,27804,2761,0
709742958,Existing Customer,45,M,High School,Married,$60K - $80K,37,15626,3386,0.073
772695033,Attrited Customer,47,M,High School,Single,$80K - $120K,37,18800,1575,0.134
714850158,Existing Customer,49,M,Graduate,Single,$80K - $120K,36,1963,4150,0.772
708831858,Attrited Customer,43,F,Uneducated,Married,Less than $40K,30,4579,1915,0.329
718076733,Existing Customer,43,M,Graduate,Single,$60K - $80K,31,25824,3101,0.045
714336333,Existing Customer,48,M,Doctorate,Unknown,$80K - $120K,40,3429,4422,0.37
780006783,Attrited Customer,59,M,Uneducated,Single,$40K - $60K,49,15809,3109,0
779741883,Existing Customer,47,F,Unknown,Single,Less than $40K,32,2493,4274,0.333
780657708,Existing Customer,48,M,Unknown,Married,$80K - $120K,37,6593,3520,0
771342183,Attrited Customer,53,F,Graduate,Single,$40K - $60K,40,1625,2314,0
712901283,Attrited Customer,53,F,Graduate,Single,$40K - $60K,36,2121,1464,0
802101858,Existing Customer,40,F,Unknown,Married,Less than $40K,34,4757,4220,0.416
718473558,Attrited Customer,42,F,Doctorate,Single,Less than $40K,18,8668,1402,0
743590608,Existing Customer,50,M,High School,Married,$60K - $80K,43,21869,4233,0.043
720146733,Existing Customer,45,F,Graduate,Unknown,Less than $40K,34,2480,4114,0.762
788252358,Existing Customer,49,M,High School,Single,$60K - $80K,40,8190,3529,0.21
717740658,Existing Customer,55,F,College,Married,Less than $40K,45,1850,4134,0.509
714567708,Existing Customer,46,F,Uneducated,Divorced,Less than $40K,36,2483,4421,0.825
711208083,Existing Customer,40,F,Unknown,Married,Less than $40K,30,2925,4455,0.495
709708233,Attrited Customer,49,F,Doctorate,Married,Less than $40K,29,7066,1695,0
709957158,Existing Customer,48,M,High School,Married,$40K - $60K,40,2514,3942,0.895
828288333,Existing Customer,50,M,Uneducated,Married,$60K - $80K,46,3640,3756,0.181
709178733,Attrited Customer,50,F,Post-Graduate,Married,$40K - $60K,36,5527,2281,0.203
721325133,Existing Customer,45,M,College,Married,$80K - $120K,36,31625,4503,0
816606333,Existing Customer,57,M,High School,Single,$80K - $120K,52,32409,4218,0
720454158,Existing Customer,44,M,Unknown,Single,$60K - $80K,30,9827,2840,0.061
717444558,Existing Customer,50,F,Graduate,Married,Less than $40K,38,2623,5237,0.653
816756783,Existing Customer,42,M,High School,Unknown,$40K - $60K,37,2993,4106,0.751
715474833,Existing Customer,37,M,College,Single,$80K - $120K,36,12944,4389,0.108
718271958,Existing Customer,54,M,Uneducated,Married,$60K - $80K,34,6401,4465,0.23
708924783,Existing Customer,43,M,Graduate,Divorced,$80K - $120K,36,5506,4024,0.387
717669483,Existing Customer,52,M,Graduate,Single,$80K - $120K,44,34516,1737,0
809360883,Existing Customer,46,M,College,Single,$60K - $80K,41,17673,3160,0.101
717176508,Existing Customer,43,F,Unknown,Single,$40K - $60K,34,2656,4171,0.439
711571383,Existing Customer,46,M,High School,Unknown,Less than $40K,37,6118,4434,0.178
713444058,Existing Customer,45,M,Unknown,Divorced,$40K - $60K,31,17437,3381,0.128
713253858,Attrited Customer,50,F,College,Married,Unknown,37,1461,2176,0
719609433,Existing Customer,55,F,Uneducated,Divorced,$40K - $60K,43,1965,4671,0.776
797234508,Existing Customer,51,M,Unknown,Single,$60K - $80K,45,30899,1481,0
714537258,Existing Customer,48,M,Doctorate,Married,$60K - $80K,36,8876,3779,0.128
793412958,Existing Customer,44,M,Unknown,Married,$60K - $80K,38,2440,4382,0.615
714680208,Existing Customer,50,F,High School,Married,Less than $40K,45,1652,4533,0.798
715240683,Existing Customer,46,M,High School,Married,$80K - $120K,37,15535,3718,0.084
803796708,Attrited Customer,52,M,Uneducated,Unknown,$120K +,46,13354,1097,0
717368208,Attrited Customer,49,M,Graduate,Single,$120K +,36,26723,2138,0
802662858,Existing Customer,55,F,Graduate,Divorced,Less than $40K,49,3949,3495,0.513
780206958,Existing Customer,49,M,Graduate,Married,$60K - $80K,39,5937,4228,0.357
779906658,Existing Customer,40,M,Doctorate,Single,Unknown,24,18806,3142,0.063
772341783,Attrited Customer,45,F,High School,Single,Unknown,35,3512,1801,0.717
711491283,Existing Customer,44,F,Doctorate,Married,Less than $40K,36,1975,2959,0.64
720211533,Existing Customer,41,F,Uneducated,Married,Less than $40K,33,2888,4713,0.284
715409733,Attrited Customer,47,F,College,Single,Less than $40K,36,2263,2385,0
710974308,Existing Customer,38,M,Graduate,Unknown,$80K - $120K,36,26792,3587,0.062
715732533,Attrited Customer,52,M,Graduate,Married,$60K - $80K,36,9375,2108,0.173
713722608,Attrited Customer,48,F,Unknown,Divorced,Less than $40K,35,2806,1757,0.896
709101258,Attrited Customer,41,F,High School,Divorced,Less than $40K,28,1478,2180,0.355
708588408,Existing Customer,53,M,Uneducated,Single,$60K - $80K,36,6836,4421,0.235
721427358,Attrited Customer,47,M,Unknown,Divorced,$80K - $120K,28,8757,2108,0
717099408,Existing Customer,40,M,Graduate,Married,$60K - $80K,29,10529,4583,0
715155033,Existing Customer,61,M,High School,Single,$40K - $60K,49,2122,5224,0.459
789586833,Existing Customer,45,F,Post-Graduate,Married,Unknown,38,2883,4053,0.601
709338633,Attrited Customer,56,F,Graduate,Single,$40K - $60K,37,2339,1542,0
714106833,Existing Customer,57,F,Graduate,Unknown,Less than $40K,47,5225,4239,0.438
741116058,Existing Customer,48,M,Graduate,Married,$40K - $60K,41,2582,2144,0.542
813755658,Existing Customer,60,M,Graduate,Single,$80K - $120K,55,11524,3598,0
718855983,Existing Customer,49,F,High School,Single,Unknown,36,13039,4010,0.141
711245433,Attrited Customer,50,F,Graduate,Single,Unknown,41,2509,2281,0
814219008,Existing Customer,65,M,Doctorate,Single,$40K - $60K,56,1456,3953,0.595
711916533,Existing Customer,57,M,Unknown,Single,$120K +,44,5612,4734,0.336
715182108,Existing Customer,51,F,High School,Married,Less than $40K,35,3025,4626,0.632
717078933,Existing Customer,40,F,Graduate,Single,Less than $40K,29,4205,4256,0.599
719491233,Existing Customer,55,M,College,Single,$120K +,42,3515,4313,0.716
789520533,Existing Customer,52,M,Uneducated,Single,$120K +,44,26174,4551,0.071
714738033,Existing Customer,44,F,Graduate,Married,Less than $40K,25,1602,5428,0.652
718576908,Existing Customer,49,F,Uneducated,Married,Unknown,36,29939,4305,0
715093383,Existing Customer,49,F,College,Married,Less than $40K,41,2115,4450,0.756
717195933,Attrited Customer,42,M,Graduate,Married,$60K - $80K,30,5298,2431,0
747107508,Existing Customer,56,F,Graduate,Single,Less than $40K,49,2433,4269,0.8
717920583,Existing Customer,60,F,Uneducated,Divorced,Less than $40K,49,1443,4673,0
710516283,Existing Customer,50,M,High School,Single,$120K +,37,9758,4134,0.184
787593558,Existing Customer,42,M,Graduate,Married,$80K - $120K,34,4562,3740,0.495
778747608,Existing Customer,65,F,Unknown,Single,Unknown,46,1438.3,4022,0
714431058,Existing Customer,41,F,College,Single,Unknown,36,4210,4342,0.379
708801108,Attrited Customer,57,F,Uneducated,Single,Less than $40K,51,1438.3,2113,0
715948833,Existing Customer,48,M,Graduate,Married,$120K +,39,24931,5031,0.054
770667408,Existing Customer,47,M,College,Married,$80K - $120K,33,8854,4768,0.269
823590483,Existing Customer,62,F,Graduate,Divorced,Less than $40K,56,2230,4027,0.77
710635083,Existing Customer,46,M,High School,Married,$80K - $120K,38,28327,3475,0.021
716408058,Existing Customer,56,F,Uneducated,Single,Unknown,36,2500,3673,0.519
713803158,Existing Customer,41,M,High School,Single,$60K - $80K,33,9246,4611,0
713593683,Existing Customer,43,F,Graduate,Married,$40K - $60K,28,11155,3504,0.142
709339758,Existing Customer,43,M,Unknown,Single,$120K +,30,11926,3778,0.148
789382758,Attrited Customer,54,M,Graduate,Single,$40K - $60K,44,5501,2050,0
813427833,Existing Customer,45,F,Graduate,Single,Less than $40K,40,2110,4812,0.4
717846108,Existing Customer,49,M,Uneducated,Married,$60K - $80K,34,12994,3734,0.07
720968583,Existing Customer,52,F,Unknown,Married,Unknown,45,29551,3226,0.071
721437333,Attrited Customer,46,M,Graduate,Single,$80K - $120K,36,5054,2027,0.498
709134333,Existing Customer,45,F,Graduate,Unknown,Less than $40K,28,3136,4674,0.718
712630608,Existing Customer,43,F,High School,Unknown,Unknown,35,6109,4430,0.254
712404483,Existing Customer,49,M,High School,Married,$80K - $120K,36,3989,5189,0.63
717812133,Existing Customer,33,F,Graduate,Unknown,Less than $40K,13,3315,4006,0.375
714926508,Existing Customer,52,M,Graduate,Married,$80K - $120K,45,34516,2275,0.056
771474108,Existing Customer,40,F,Uneducated,Married,Less than $40K,28,1794,4455,0.568
709774608,Existing Customer,51,M,Unknown,Married,$60K - $80K,36,5993,3464,0.264
718802283,Existing Customer,44,F,Post-Graduate,Divorced,Less than $40K,31,8320,4128,0
711626658,Attrited Customer,62,F,High School,Single,Less than $40K,36,1930,1971,0
789354783,Existing Customer,45,F,Unknown,Single,Less than $40K,32,2329,4286,0.629
720486408,Existing Customer,55,F,Uneducated,Single,Less than $40K,36,1438.3,4436,0.526
717793983,Attrited Customer,55,M,Graduate,Single,$40K - $60K,45,18128,2503,0
718582158,Existing Customer,48,M,Unknown,Married,$120K +,35,10642,4183,0.161
713127708,Existing Customer,38,F,Uneducated,Married,Less than $40K,26,2230,3766,0
717112533,Existing Customer,52,F,Graduate,Unknown,Less than $40K,42,6946,4058,0
713681433,Existing Customer,50,F,High School,Divorced,Unknown,39,9716,5007,0.09
718846008,Existing Customer,58,F,Unknown,Married,Unknown,36,4377,3900,0.343
714119283,Attrited Customer,42,F,Unknown,Single,$40K - $60K,34,2516,2257,0
713056083,Existing Customer,52,M,High School,Single,$120K +,46,34516,4037,0
718538958,Existing Customer,55,F,College,Single,Less than $40K,43,1844,4564,0
710353233,Existing Customer,48,M,College,Divorced,$60K - $80K,39,13233,4288,0.084
713853858,Existing Customer,41,M,Unknown,Married,$80K - $120K,31,34516,2589,0.042
710342508,Existing Customer,48,F,Uneducated,Married,$40K - $60K,36,1593,4004,0
787563858,Existing Customer,50,F,Graduate,Married,Less than $40K,41,8589,3553,0.08
799239033,Attrited Customer,53,F,High School,Single,$40K - $60K,47,1714,2279,0
710733183,Existing Customer,46,M,Post-Graduate,Unknown,$120K +,36,1438.3,3631,0.587
718489608,Existing Customer,50,F,Graduate,Married,Less than $40K,36,2433,4668,0.801
758824608,Existing Customer,47,M,Uneducated,Married,$80K - $120K,40,21148,3370,0.083
780984408,Existing Customer,65,F,Unknown,Divorced,Less than $40K,50,7487,4070,0.261
814483608,Attrited Customer,47,F,Graduate,Divorced,Less than $40K,42,5798,1860,0.434
708848208,Existing Customer,52,M,Uneducated,Single,$80K - $120K,40,34516,4223,0.051
719713683,Existing Customer,52,F,Graduate,Married,Unknown,37,7608,4921,0.312
715514133,Attrited Customer,44,F,Graduate,Married,Less than $40K,31,2184,1973,0
715955208,Existing Customer,35,F,High School,Single,Less than $40K,26,2189,4530,0.837
794707083,Attrited Customer,50,M,College,Single,$80K - $120K,44,3495,2131,0
805313808,Attrited Customer,52,F,High School,Married,$40K - $60K,47,8018,2409,0.017
772922883,Attrited Customer,41,M,Unknown,Married,$80K - $120K,22,20543,1874,0
715716333,Existing Customer,62,F,High School,Single,Unknown,50,18819,4273,0
714502458,Existing Customer,49,M,Unknown,Married,$60K - $80K,36,17811,3748,0.036
712444533,Existing Customer,43,M,High School,Single,$80K - $120K,36,14418,3880,0
797748708,Existing Customer,44,M,Unknown,Single,$80K - $120K,38,3936,5001,0.514
780203883,Existing Customer,43,F,Doctorate,Divorced,Unknown,33,5738,4375,0
720616908,Existing Customer,54,M,Uneducated,Single,$120K +,36,34516,3918,0
817038333,Existing Customer,55,F,Graduate,Married,Less than $40K,40,1513,4042,0.479
713333433,Attrited Customer,49,M,Uneducated,Unknown,$60K - $80K,41,18075,1477,0
710820783,Existing Customer,45,F,Graduate,Married,Unknown,36,5989,4246,0
720338658,Existing Customer,56,F,Post-Graduate,Single,Less than $40K,42,2490,2998,0.652
803938908,Existing Customer,49,F,Uneducated,Single,Less than $40K,44,2659,4546,0
787921383,Attrited Customer,53,M,High School,Single,$120K +,44,34516,1461,0.067
787849833,Existing Customer,49,M,High School,Married,$80K - $120K,40,13490,4205,0.124
721143258,Existing Customer,46,M,High School,Single,$40K - $60K,33,1664,4804,0.48
709335558,Existing Customer,49,M,Uneducated,Married,$120K +,37,7753,3367,0.212
806619333,Existing Customer,36,F,High School,Single,Less than $40K,31,2909,5154,0.717
719378658,Existing Customer,57,M,Graduate,Divorced,$80K - $120K,36,34516,4745,0.04
720670458,Existing Customer,52,F,Unknown,Single,$40K - $60K,45,3476,3496,0.449
716955783,Existing Customer,52,M,Graduate,Single,$80K - $120K,36,16026,4418,0.072
817970208,Existing Customer,45,M,Uneducated,Divorced,Less than $40K,40,2705,4501,0.493
708506508,Existing Customer,54,M,High School,Married,$120K +,43,2884,4887,0.397
750147483,Existing Customer,49,M,High School,Single,$80K - $120K,37,24299,5320,0.104
715540233,Existing Customer,43,M,Graduate,Single,$60K - $80K,34,20755,4615,0.11
807584958,Attrited Customer,50,M,Uneducated,Married,$60K - $80K,45,21096,1882,0
720686583,Existing Customer,46,M,High School,Divorced,$120K +,37,6457,4487,0
820637433,Existing Customer,45,F,High School,Married,Less than $40K,40,1603,4041,0
716346183,Existing Customer,43,F,Unknown,Divorced,Unknown,37,9051,4169,0.172
715405758,Attrited Customer,50,F,High School,Single,Unknown,42,10057,2383,0
710094108,Existing Customer,33,M,Graduate,Single,$60K - $80K,27,2043,5212,0.844
713168733,Existing Customer,65,F,Unknown,Single,Less than $40K,56,2802,3887,0.858
708614058,Existing Customer,56,F,Graduate,Divorced,Less than $40K,45,1960,3870,0.862
718088133,Existing Customer,40,F,Unknown,Divorced,Less than $40K,36,2348,1901,0.452
720614658,Existing Customer,40,M,High School,Divorced,$60K - $80K,25,2978,3879,0
716695533,Existing Customer,49,F,College,Married,Less than $40K,29,2017,3875,0.772
717091533,Existing Customer,29,F,Graduate,Single,Unknown,36,13613,4253,0.086
713231658,Existing Customer,45,F,Doctorate,Single,Less than $40K,33,5553,3744,0.201
715675458,Existing Customer,51,M,High School,Unknown,$80K - $120K,41,6346,3837,0.091
712463883,Existing Customer,45,M,Unknown,Married,$120K +,38,34516,3342,0.041
708489258,Existing Customer,40,F,Graduate,Married,Less than $40K,27,1438.3,3561,0.687
708403308,Existing Customer,37,M,Unknown,Single,$40K - $60K,24,15133,4392,0.11
769684158,Existing Customer,42,M,College,Single,$40K - $60K,36,2502,3763,0.595
710349258,Existing Customer,45,F,High School,Single,Less than $40K,36,2589,4133,0.793
713940033,Existing Customer,47,F,Graduate,Single,Less than $40K,36,2049,3514,0.713
713482608,Existing Customer,47,M,College,Married,$40K - $60K,35,3560,4060,0.211
714571008,Existing Customer,49,F,Unknown,Married,Less than $40K,36,1438.3,4553,0
715354008,Existing Customer,43,M,Graduate,Unknown,$120K +,36,25937,3785,0
819363708,Existing Customer,43,M,Post-Graduate,Single,$60K - $80K,38,2387,3909,0.621
712014708,Existing Customer,48,M,Graduate,Married,Less than $40K,36,2912,4518,0.515
788717358,Existing Customer,53,M,Uneducated,Single,$60K - $80K,38,7062,3432,0.178
710413533,Existing Customer,56,M,Graduate,Married,$80K - $120K,51,12186,4785,0.089
718515483,Attrited Customer,64,M,Graduate,Single,Less than $40K,52,3570,3289,0.705
715059258,Existing Customer,38,F,Doctorate,Single,Unknown,32,3072,4245,0.641
713852958,Existing Customer,51,F,Graduate,Single,Unknown,41,31501,3893,0.057
767835558,Existing Customer,42,F,Unknown,Married,Less than $40K,36,5928,3536,0.425
721531683,Existing Customer,44,F,Graduate,Single,Unknown,36,8482,4076,0
720660558,Existing Customer,50,M,Uneducated,Married,$120K +,36,23911,4770,0.088
814845933,Existing Customer,62,M,Graduate,Single,$80K - $120K,56,1438.3,3628,0
773155533,Existing Customer,49,F,Unknown,Single,Less than $40K,42,3261,4739,0.25
711199908,Existing Customer,41,M,Graduate,Single,$60K - $80K,30,2317,3057,0.532
721398858,Existing Customer,43,M,Unknown,Single,$120K +,34,33913,4160,0
715664808,Attrited Customer,43,M,Graduate,Single,$80K - $120K,30,34516,2427,0
715500558,Existing Customer,45,F,Graduate,Married,Unknown,36,1637,4120,0.473
719239158,Existing Customer,48,M,High School,Married,$60K - $80K,39,5448,3912,0
820633833,Existing Customer,64,F,Graduate,Single,$40K - $60K,56,5152,4074,0.184
720551733,Attrited Customer,46,F,Doctorate,Married,Unknown,26,15195,2631,0
718487958,Existing Customer,53,F,High School,Married,Less than $40K,41,2799,3971,0.466
710533233,Attrited Customer,38,F,Graduate,Married,Less than $40K,29,1438.3,2139,0
778878633,Existing Customer,51,M,Unknown,Married,$80K - $120K,32,1817,3400,0.487
720197058,Attrited Customer,47,F,Graduate,Unknown,Unknown,33,3443,2505,0
716317458,Attrited Customer,51,F,Post-Graduate,Single,Less than $40K,36,4281,1723,0
718569258,Existing Customer,56,F,Unknown,Married,Less than $40K,36,2029,4170,0.48
711649908,Existing Customer,33,F,Graduate,Married,Unknown,15,1438.3,4208,0.734
720879708,Existing Customer,52,M,High School,Single,$80K - $120K,44,28186,2853,0.046
815761908,Existing Customer,46,F,Unknown,Married,Unknown,41,34516,3722,0
711850533,Existing Customer,46,F,Uneducated,Single,Unknown,36,3818,4272,0
721028283,Existing Customer,40,F,High School,Married,$40K - $60K,28,11494,3353,0.101
710763783,Existing Customer,49,M,High School,Married,$80K - $120K,32,28142,3676,0.027
720432858,Existing Customer,40,F,Post-Graduate,Married,Less than $40K,36,2316,3471,0.652
772525308,Existing Customer,43,M,College,Single,$40K - $60K,33,10533,3651,0.16
767354208,Existing Customer,48,M,Graduate,Married,$80K - $120K,41,14322,3993,0
715670058,Existing Customer,50,M,Graduate,Married,$120K +,38,34516,3806,0.048
713856708,Existing Customer,48,M,High School,Married,$80K - $120K,36,6798,4327,0.37
758086458,Existing Customer,46,F,Graduate,Married,Unknown,39,1438.3,4111,0
717035283,Attrited Customer,46,M,Graduate,Single,$60K - $80K,37,2445,2216,0.347
709604958,Existing Customer,51,F,Graduate,Single,$40K - $60K,36,2585,3480,0.715
714931458,Existing Customer,52,F,Post-Graduate,Single,Unknown,42,1438.3,4102,0
711047658,Existing Customer,46,F,High School,Married,Less than $40K,38,1781,4775,0.738
718110858,Attrited Customer,42,M,Unknown,Married,$40K - $60K,36,1606,2628,0
716385858,Existing Customer,42,F,Graduate,Married,Less than $40K,28,2205,4921,0.565
708812133,Existing Customer,49,F,Graduate,Married,Unknown,39,2270,4110,0.726
787655058,Existing Customer,44,F,Uneducated,Single,Less than $40K,37,2568,4254,0.73
803113383,Attrited Customer,55,F,Uneducated,Single,Less than $40K,49,3292,2222,0
721273008,Attrited Customer,54,F,College,Unknown,Less than $40K,43,10797,1739,0.116
715762083,Existing Customer,46,M,Uneducated,Single,$60K - $80K,36,30501,2525,0.067
711629733,Existing Customer,45,F,Graduate,Married,Less than $40K,34,5371,3282,0.279
718410258,Existing Customer,37,M,High School,Unknown,$80K - $120K,28,13441,4207,0
719745558,Existing Customer,52,M,Graduate,Single,$60K - $80K,36,9137,4626,0.189
820282383,Attrited Customer,45,F,Graduate,Married,Less than $40K,40,5848,2000,0.43
793543758,Existing Customer,47,M,Graduate,Single,$120K +,41,10614,4601,0.074
778224858,Existing Customer,42,F,College,Unknown,Unknown,32,4035,4589,0.249
712555233,Existing Customer,59,F,Graduate,Single,$40K - $60K,48,4205,2023,0.169
718516533,Existing Customer,46,F,Graduate,Single,Less than $40K,36,2586,3944,0.849
708923658,Existing Customer,41,F,Unknown,Unknown,Less than $40K,28,7234,4466,0.196
717708783,Existing Customer,57,M,Graduate,Single,$120K +,51,34516,4303,0.041
780688383,Existing Customer,35,M,Graduate,Unknown,$80K - $120K,24,21114,3534,0
718821783,Existing Customer,53,M,Unknown,Married,$40K - $60K,48,2522,4697,0.676
718163808,Existing Customer,37,M,Graduate,Single,$80K - $120K,24,11309,4809,0
712693908,Attrited Customer,43,M,Graduate,Married,$120K +,31,13883,1871,0.056
711286533,Existing Customer,43,M,Graduate,Unknown,$60K - $80K,31,13448,5067,0
711655683,Existing Customer,55,M,Uneducated,Single,$60K - $80K,46,25991,2996,0
718188858,Existing Customer,52,F,Graduate,Single,Less than $40K,36,2537,4964,0.432
718514283,Existing Customer,46,M,High School,Single,$40K - $60K,36,1438.3,3895,0.552
708642708,Attrited Customer,40,F,Uneducated,Married,Unknown,36,13019,1484,0
811475733,Attrited Customer,53,F,College,Married,$40K - $60K,48,3339,2432,0
712089108,Existing Customer,49,M,Uneducated,Divorced,$80K - $120K,37,28390,4631,0.04
710761533,Existing Customer,44,M,Graduate,Unknown,$80K - $120K,33,23665,4190,0.069
714963558,Existing Customer,46,M,Graduate,Single,$40K - $60K,36,1438.3,4374,0
714834258,Existing Customer,43,F,High School,Unknown,Less than $40K,36,2459,4343,0.458
